,count,mean,std,min,25%,50%,75%,max,skew,kurt
API-MS-WIN-EVENTING-PROVIDER-L1-1-0.DLL,29495.0,0.0006441769791490083,0.02537289581520211,0.0,0.0,0.0,0.0,1.0,39.364027608462486,1547.6316115192672
API-MS-WIN-CORE-STRING-L2-1-0.DLL,29495.0,0.00023732836073910832,0.015403898232083426,0.0,0.0,0.0,0.0,1.0,64.89221810814887,4209.285394649504
API-MS-WIN-EVENTING-CONTROLLER-L1-1-0.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.332994267535
API-MS-WIN-CORE-FILE-L1-2-1.DLL,29495.0,0.0012883539582980166,0.03587112666196024,0.0,0.0,0.0,0.0,1.0,27.807627551018474,771.3164515171263
SQLOS.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
NETAPI32.DLL,29495.0,0.005153415833192066,0.071603295773297,0.0,0.0,0.0,0.0,1.0,13.822831357295549,189.08348812031542
OPENDS60.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
SQLMIN.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
SQLLANG.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
SQLTSES.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
SQLDK.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
API-MS-WIN-CORE-RTLSUPPORT-L1-2-0.DLL,29495.0,0.0012544499067638584,0.035396592226044146,0.0,0.0,0.0,0.0,1.0,28.18233846868831,792.2979257786466
API-MS-WIN-CORE-HEAP-L2-1-0.DLL,29495.0,0.0015595863705712833,0.03946146039549886,0.0,0.0,0.0,0.0,1.0,25.263850309867475,636.3052791288422
API-MS-WIN-CORE-HEAP-L1-2-0.DLL,29495.0,0.0012883539582980166,0.03587112666196024,0.0,0.0,0.0,0.0,1.0,27.80762755101847,771.3164515171262
API-MS-WIN-CORE-UTIL-L1-1-0.DLL,29495.0,0.0022037633497202914,0.046893297294977,0.0,0.0,0.0,0.0,1.0,21.23245846527915,448.84772798827794
API-MS-WIN-CORE-MEMORY-L1-1-2.DLL,29495.0,0.0003390405153415833,0.018410243295785875,0.0,0.0,0.0,0.0,1.0,54.28443663842785,2944.9997559943395
API-MS-WIN-CORE-INTERLOCKED-L1-2-0.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009299,14744.999728742294
API-MS-WIN-CORE-DEBUG-L1-1-1.DLL,29495.0,0.0008815053398881167,0.02967756980437507,0.0,0.0,0.0,0.0,1.0,33.638356814507624,1129.6156462698802
API-MS-WIN-CORE-HANDLE-L1-1-0.DLL,29495.0,0.0029835565350059333,0.05454132178157841,0.0,0.0,0.0,0.0,1.0,18.226553052130342,330.2296284022539
WINMM.DLL,29495.0,0.05770469571113748,0.23318813733702726,0.0,0.0,0.0,0.0,1.0,3.7937204060164813,12.393154870752515
MFC100U.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
CLUSAPI.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.33299426753
RESUTILS.DLL,29495.0,0.0007797931852856416,0.027914360574829,0.0,0.0,0.0,0.0,1.0,35.770409925540605,1277.6088584699708
MPR.DLL,29495.0,0.006441769791490083,0.08000306491628778,0.0,0.0,0.0,0.0,1.0,12.339319755857716,150.2690014886667
CRYPT32.DLL,29495.0,0.00630615358535345,0.07916184987346515,0.0,0.0,0.0,0.0,1.0,12.473870328123615,153.6078568156556
DBGHELP.DLL,29495.0,0.00020342430920494998,0.014261480410337203,0.0,0.0,0.0,0.0,1.0,70.095172992617,4911.666327637656
ODBC32.DLL,29495.0,0.001729106628242075,0.04154726637034047,0.0,0.0,0.0,0.0,1.0,23.987363116758658,573.4324726589335
ODBCBCP.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
WS2_32.DLL,29495.0,0.01237497880996779,0.11055429929821534,0.0,0.0,0.0,0.0,1.0,8.82205561349566,75.83380738965153
AUTHZ.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819861,7369.9996439902225
SSPICLI.DLL,29495.0,0.00044075266994405833,0.02098983907154516,0.0,0.0,0.0,0.0,1.0,47.60333055333983,2264.230612949069
WKSCLI.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.999728742301
NETUTILS.DLL,29495.0,0.00044075266994405833,0.02098983907154516,0.0,0.0,0.0,0.0,1.0,47.60333055333983,2264.230612949069
COMDLG32.DLL,29495.0,0.05143244617731819,0.22088187747222185,0.0,0.0,0.0,0.0,1.0,4.06188119671924,14.499862059806519
MFC110U.DLL,29495.0,0.00020342430920494998,0.014261480410337203,0.0,0.0,0.0,0.0,1.0,70.09517299261698,4911.666327637654
MSVCP110.DLL,29495.0,0.00023732836073910832,0.015403898232083426,0.0,0.0,0.0,0.0,1.0,64.89221810814887,4209.285394649505
SPYXXHK.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
WTSAPI32.DLL,29495.0,0.004644855060179692,0.06799586116007723,0.0,0.0,0.0,0.0,1.0,14.57114382724139,210.33249467706727
INSTAPI110.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742294
SAMCLI.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819863,7369.999643990223
NISLOG.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
WININET.DLL,29495.0,0.008001356162061367,0.08909322970097108,0.0,0.0,0.0,0.0,1.0,11.045328792018394,120.00742559509503
SRVCLI.DLL,29495.0,0.00016952025767079165,0.013019111613205904,0.0,0.0,0.0,0.0,1.0,76.7893216447005,5894.999647393269
MSVCP110_WIN.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.332994267537
API-MS-WIN-SHCORE-SCALING-L1-1-1.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
ATL110.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990221
GDIPLUS.DLL,29495.0,0.022241057806407866,0.14746908309843137,0.0,0.0,0.0,0.0,1.0,6.479884871856557,39.99161970379437
SQLRESOURCELOADER.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
API-MS-WIN-CORE-WINRT-STRING-L1-1-0.DLL,29495.0,0.00044075266994405833,0.02098983907154516,0.0,0.0,0.0,0.0,1.0,47.60333055333984,2264.230612949069
SPYXXHK_AMD64.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
IPHLPAPI.DLL,29495.0,0.005865400915409391,0.0763622661310548,0.0,0.0,0.0,0.0,1.0,12.942730296622317,165.5254914961208
MSVCR120_CLR0400.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
WEBENGINE4.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
CRYPTUI.DLL,29495.0,6.780810306831667e-05,0.008234427971689886,0.0,0.0,0.0,0.0,1.0,121.43310874009298,14744.999728742292
DTUPARSE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
MSPDB110.DLL,29495.0,6.780810306831667e-05,0.008234427971689886,0.0,0.0,0.0,0.0,1.0,121.43310874009295,14744.999728742292
SQLNCLI11.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
MFC42U.DLL,29495.0,0.00016952025767079165,0.013019111613205904,0.0,0.0,0.0,0.0,1.0,76.78932164470051,5894.999647393269
ATL.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
POWRPROF.DLL,29495.0,0.00023732836073910832,0.015403898232083426,0.0,0.0,0.0,0.0,1.0,64.89221810814885,4209.285394649505
FRAMEDYNOS.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
WSOCK32.DLL,29495.0,0.00671300220376335,0.08165882611786399,0.0,0.0,0.0,0.0,1.0,12.08247711540791,143.9960173365652
PROPSYS.DLL,29495.0,0.00016952025767079165,0.013019111613205906,0.0,0.0,0.0,0.0,1.0,76.78932164470046,5894.999647393268
API-MS-WIN-CORE-APIQUERY-L1-1-0.DLL,29495.0,0.00044075266994405833,0.02098983907154516,0.0,0.0,0.0,0.0,1.0,47.60333055333983,2264.230612949069
API-MS-WIN-CORE-SHLWAPI-LEGACY-L1-1-0.DLL,29495.0,0.00020342430920494998,0.014261480410337203,0.0,0.0,0.0,0.0,1.0,70.09517299261698,4911.666327637655
IERTUTIL.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281819,9828.332994267535
UXTHEME.DLL,29495.0,0.005560264451601966,0.07436084577573639,0.0,0.0,0.0,0.0,1.0,13.299291036408562,174.88300055105253
WINDOWSCODECS.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.99964399022
SPP.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
SRCLIENT.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
SRCORE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
VSSAPI.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742296
LOGONCLI.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.33299426753
API-MS-WIN-CORE-LOCALIZATION-L1-2-1.DLL,29495.0,0.0012205458552297,0.03491557611422063,0.0,0.0,0.0,0.0,1.0,28.572535999127247,814.445039390126
API-MS-WIN-CORE-CONSOLE-L1-1-0.DLL,29495.0,0.0022715714527886083,0.047607649165425314,0.0,0.0,0.0,0.0,1.0,20.91101701438223,435.30014944865246
API-MS-WIN-CORE-PROCESSENVIRONMENT-L1-2-0.DLL,29495.0,0.0012883539582980166,0.03587112666196024,0.0,0.0,0.0,0.0,1.0,27.80762755101847,771.3164515171263
CMPBK32.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
CMUTIL.DLL,29495.0,0.00010171215460247499,0.010084902451703305,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267532
RASAPI32.DLL,29495.0,0.00020342430920494998,0.014261480410337203,0.0,0.0,0.0,0.0,1.0,70.09517299261697,4911.666327637654
WINHTTP.DLL,29495.0,0.026682488557382606,0.16115648884833325,0.0,0.0,0.0,0.0,1.0,5.874409547692813,32.510892031349194
MSCTFMONITOR.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
SLC.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
MSVCR90.DLL,29495.0,0.011154432954738091,0.10502564236869319,0.0,0.0,0.0,0.0,1.0,9.309702011009449,84.67629326802984
ONMAIN.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
NTDSAPI.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819861,7369.99964399022
BCRYPT.DLL,29495.0,0.002373283607391083,0.04865934039830018,0.0,0.0,0.0,0.0,1.0,20.454879072790746,416.4303152276954
EFSUTIL.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
FECLIENT.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
DSROLE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29495.0
API-MS-WIN-SECURITY-BASE-L1-2-0.DLL,29495.0,0.000915409391422275,0.03024239451161479,0.0,0.0,0.0,0.0,1.0,33.00786481646906,1087.5928873484697
API-MS-WIN-SECURITY-LSAPOLICY-L1-1-0.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
SAMLIB.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
CFGMGR32.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
SCANSETTING.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
RTUTILS.DLL,29495.0,0.00020342430920494998,0.014261480410337203,0.0,0.0,0.0,0.0,1.0,70.09517299261698,4911.666327637656
RTINFO.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
IISEXPRESSHELPER.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
IISUTIL2.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
NATIVRD2.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
API-MS-WIN-CORE-WINRT-ERROR-L1-1-0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
MSI.DLL,29495.0,0.000305136463807425,0.017465786501104988,0.0,0.0,0.0,0.0,1.0,57.22373271459699,3272.77750662204
NCRYPT.DLL,29495.0,0.008611629089676217,0.09239999133494979,0.0,0.0,0.0,0.0,1.0,10.63683418544379,111.14977833967059
URLMON.DLL,29495.0,0.0044753348025089,0.06674921152317974,0.0,0.0,0.0,0.0,1.0,14.848363201759103,218.48870507142252
WINTRUST.DLL,29495.0,0.00037294456687574166,0.019308498628078468,0.0,0.0,0.0,0.0,1.0,51.755545173957444,2676.8179661979157
DTEPARSE.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
DTEPKG.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
SQLTDIAGN.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
DATACOLLECTORCONTROLLER.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
WLDAP32.DLL,29495.0,0.00016952025767079165,0.013019111613205904,0.0,0.0,0.0,0.0,1.0,76.7893216447005,5894.999647393271
WINSTA.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
MAPI32.DLL,29495.0,0.000305136463807425,0.017465786501104988,0.0,0.0,0.0,0.0,1.0,57.22373271459699,3272.7775066220406
API-MS-WIN-CORE-WINRT-ERROR-L1-1-1.DLL,29495.0,0.0002712324122732667,0.016467180661757674,0.0,0.0,0.0,0.0,1.0,60.698023032685924,3682.499703391882
WINSPOOL.DRV,29495.0,0.022647906424817767,0.14878080941538027,0.0,0.0,0.0,0.0,1.0,6.41728548172259,39.18420995628294
API-MS-WIN-CORE-CRT-L1-1-0.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.999728742294
API-MS-WIN-CORE-CRT-L2-1-0.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.999728742294
SSPISRV.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
API-MS-WIN-CORE-HEAP-OBSOLETE-L1-1-0.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009303,14744.9997287423
API-MS-WIN-CORE-PROCESSENVIRONMENT-L1-1-0.DLL,29495.0,0.0015595863705712833,0.03946146039549886,0.0,0.0,0.0,0.0,1.0,25.263850309867482,636.3052791288422
API-MS-WIN-CORE-PROCESSTHREADS-L1-1-0.DLL,29495.0,0.0023054755043227667,0.04796079935133204,0.0,0.0,0.0,0.0,1.0,20.755628815097765,428.82520532930687
API-MS-WIN-CORE-SYNCH-L1-1-0.DLL,29495.0,0.0023054755043227667,0.04796079935133204,0.0,0.0,0.0,0.0,1.0,20.755628815097765,428.82520532930675
API-MS-WIN-SECURITY-BASE-L1-1-0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
API-MS-WIN-CORE-THREADPOOL-L1-2-0.DLL,29495.0,0.00061027292761485,0.024696582220371386,0.0,0.0,0.0,0.0,1.0,40.44475365719478,1633.8888892930354
API-MS-WIN-CORE-SYSINFO-L1-1-0.DLL,29495.0,0.002339379555856925,0.04831134432751663,0.0,0.0,0.0,0.0,1.0,20.60362323106311,422.537941739375
API-MS-WIN-CORE-WINDOWSERRORREPORTING-L1-1-0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
API-MS-WIN-SERVICE-WINSVC-L1-2-0.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.999643990221
API-MS-WIN-SERVICE-CORE-L1-1-1.DLL,29495.0,0.00016952025767079165,0.013019111613205904,0.0,0.0,0.0,0.0,1.0,76.78932164470051,5894.999647393271
API-MS-WIN-CORE-SIDEBYSIDE-L1-1-0.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267535
API-MS-WIN-CORE-THREADPOOL-PRIVATE-L1-1-0.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
API-MS-WIN-CORE-DELAYLOAD-L1-1-1.DLL,29495.0,0.0007797931852856416,0.027914360574829,0.0,0.0,0.0,0.0,1.0,35.770409925540605,1277.6088584699708
APPVISVSUBSYSTEMS32.DLL,29495.0,0.0002712324122732667,0.016467180661757674,0.0,0.0,0.0,0.0,1.0,60.69802303268592,3682.499703391881
VCRUNTIME140.DLL,29495.0,0.003288692998813358,0.05725372157570631,0.0,0.0,0.0,0.0,1.0,17.352408775029467,299.1263734831318
API-MS-WIN-CRT-TIME-L1-1-0.DLL,29495.0,0.0009832174944905917,0.03134141160284954,0.0,0.0,0.0,0.0,1.0,31.846084567305276,1012.2417404557859
API-MS-WIN-CRT-RUNTIME-L1-1-0.DLL,29495.0,0.003356501101881675,0.057838987051123905,0.0,0.0,0.0,0.0,1.0,17.174477042495845,292.9825282681385
API-MS-WIN-CRT-FILESYSTEM-L1-1-0.DLL,29495.0,0.0010849296490930667,0.03292095566046948,0.0,0.0,0.0,0.0,1.0,30.311933120986485,916.8754611124702
API-MS-WIN-CRT-STDIO-L1-1-0.DLL,29495.0,0.003288692998813358,0.05725372157570631,0.0,0.0,0.0,0.0,1.0,17.352408775029467,299.1263734831318
API-MS-WIN-CRT-STRING-L1-1-0.DLL,29495.0,0.0008476012883539584,0.029101745207866722,0.0,0.0,0.0,0.0,1.0,34.306275724607296,1175.0002286249735
API-MS-WIN-CRT-CONVERT-L1-1-0.DLL,29495.0,0.000711985082217325,0.026674000117531488,0.0,0.0,0.0,0.0,1.0,37.438844626729306,1399.7620021861137
API-MS-WIN-CRT-HEAP-L1-1-0.DLL,29495.0,0.0033225970503475166,0.0575471083392378,0.0,0.0,0.0,0.0,1.0,17.26276430982212,296.0231043770885
API-MS-WIN-CRT-MATH-L1-1-0.DLL,29495.0,0.0033225970503475166,0.0575471083392378,0.0,0.0,0.0,0.0,1.0,17.262764309822117,296.0231043770885
API-MS-WIN-CRT-LOCALE-L1-1-0.DLL,29495.0,0.003288692998813358,0.05725372157570631,0.0,0.0,0.0,0.0,1.0,17.352408775029467,299.1263734831318
API-MS-WIN-CRT-UTILITY-L1-1-0.DLL,29495.0,0.0012883539582980166,0.03587112666196024,0.0,0.0,0.0,0.0,1.0,27.80762755101847,771.3164515171263
MSIMG32.DLL,29495.0,0.03237836921512121,0.17700585490992382,0.0,0.0,0.0,0.0,1.0,5.284043758991372,25.922876223404394
MSVCP140.DLL,29495.0,0.0023054755043227667,0.04796079935133204,0.0,0.0,0.0,0.0,1.0,20.755628815097765,428.82520532930687
APPVISVSUBSYSTEMS64.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361974,29494.999999999996
BOOST_DATE_TIME-VC120-MT-1_56.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
BOOST_FILESYSTEM-VC120-MT-1_56.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
BOOST_IOSTREAMS-VC120-MT-1_56.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
BOOST_PROGRAM_OPTIONS-VC120-MT-1_56.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
BOOST_SYSTEM-VC120-MT-1_56.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.85743938819859,7369.99964399022
MSVCP120.DLL,29495.0,0.0008815053398881167,0.02967756980437507,0.0,0.0,0.0,0.0,1.0,33.63835681450763,1129.6156462698796
MSVCR120.DLL,29495.0,0.0010510255975589083,0.032403032890963204,0.0,0.0,0.0,0.0,1.0,30.798525012106232,946.6133309711951
CEFCOMMON.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
LIBCEF.DLL,29495.0,6.780810306831667e-05,0.008234427971689882,0.0,0.0,0.0,0.0,1.0,121.43310874009306,14744.999728742301
OPENGL32.DLL,29495.0,0.0005085607730123749,0.022545939169587664,0.0,0.0,0.0,0.0,1.0,44.311776709180485,1961.6665720090787
POCOFOUNDATION64.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
LIBPROTOBUF.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
CHROME_ELF.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
SDL.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
XINPUT1_3.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742298
DINPUT8.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
PTHREADVSE2.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.74108419361968,29494.99999999998
LZ32.DLL,29495.0,0.00013561620613663334,0.01164484486167274,0.0,0.0,0.0,0.0,1.0,85.8574393881986,7369.99964399022
CRASHREPORT.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009299,14744.999728742294
ENGINE.DLL,29495.0,0.0002712324122732667,0.016467180661757674,0.0,0.0,0.0,0.0,1.0,60.6980230326859,3682.499703391882
GAME.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
WIDGET.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
MFC140.DLL,29495.0,0.00020342430920494998,0.014261480410337203,0.0,0.0,0.0,0.0,1.0,70.09517299261701,4911.666327637657
CRLUTL.DLL,29495.0,0.00016952025767079165,0.013019111613205904,0.0,0.0,0.0,0.0,1.0,76.7893216447005,5894.999647393269
CRLI18N.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.43310874009299,14744.999728742294
CRLCTL.DLL,29495.0,0.00010171215460247499,0.010084902451703303,0.0,0.0,0.0,0.0,1.0,99.14467486281816,9828.332994267534
CRLUTILS.DLL,29495.0,0.00016952025767079165,0.013019111613205904,0.0,0.0,0.0,0.0,1.0,76.7893216447005,5894.999647393269
MFC120U.DLL,29495.0,0.00023732836073910832,0.015403898232083428,0.0,0.0,0.0,0.0,1.0,64.89221810814884,4209.285394649502
CRLCOMPONENT.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.99999999999
D3DCOMPILER_42.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
D3DX9_42.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
D3DX11_42.DLL,29495.0,3.3904051534158335e-05,0.005822718569032711,0.0,0.0,0.0,0.0,1.0,171.7410841936197,29494.999999999996
MSCOREE.DLL,29495.0,0.41942702152907274,0.49347365819044275,0.0,0.0,0.0,1.0,1.0,0.3265764686922908,-1.893476207724714
FREEIMAGE.DLL,29495.0,6.780810306831667e-05,0.008234427971689884,0.0,0.0,0.0,0.0,1.0,121.433108740093,14744.999728742296
